datetime,weekday,diferencia
2020-09-23 13:01:29,2,19.83333333
2020-09-23 13:09:02,2,7.550000005
2020-09-23 13:32:28,2,23.43333333
2020-09-23 13:42:46,2,10.3
2020-09-23 13:49:12,2,6.433333339
2020-09-23 14:05:43,2,16.51666666
2020-09-23 14:11:45,2,6.03333334
2020-09-23 14:15:04,2,3.316666667
2020-09-23 14:15:35,2,0.516666662
2020-09-23 14:19:31,2,3.933333331
2020-09-23 14:19:36,2,0.083333332
2020-09-23 14:25:05,2,5.483333337
2020-09-23 14:25:37,2,0.533333332
2020-09-23 14:25:43,2,0.100000002
2020-09-23 14:26:14,2,0.516666662
2020-09-23 14:47:41,2,21.45000001
2020-09-23 14:48:03,2,0.366666669
2020-09-23 15:01:15,2,13.19999999
2020-09-23 15:02:40,2,1.416666673
2020-09-23 15:13:57,2,11.28333333
2020-09-23 15:14:04,2,0.116666663
2020-09-23 15:18:59,2,4.916666663
2020-09-23 16:06:12,2,47.21666667
2020-09-23 16:14:32,2,8.333333333
2020-09-23 16:14:35,2,0.050000001
2020-09-23 16:28:13,2,13.63333334
2020-09-23 16:28:26,2,0.216666665
2020-09-23 16:30:42,2,2.266666662
2020-09-23 16:36:25,2,5.716666672
2020-09-23 16:37:25,2,1.000000003
2020-09-23 16:39:09,2,1.73333333
2020-09-23 16:43:35,2,4.433333332
2020-09-23 16:48:02,2,4.450000003
2020-09-23 16:50:11,2,2.15
2020-09-23 16:59:34,2,9.383333327
2020-09-23 17:03:19,2,3.750000007
2020-09-23 17:09:37,2,6.299999995
2020-09-23 17:12:26,2,2.816666665
2020-09-23 17:17:27,2,5.016666666
2020-09-23 17:23:19,2,5.866666666
2020-09-23 17:23:19,2,0
2020-09-23 17:36:40,2,13.35000001
2020-09-23 17:43:48,2,7.133333324
2020-09-23 17:58:11,2,14.38333334
2020-09-23 18:04:43,2,6.533333331
2020-09-23 18:06:37,2,1.899999994
2020-09-23 18:22:04,2,15.45000001
2020-09-23 18:23:18,2,1.233333328
2020-09-23 18:26:30,2,3.200000004
2020-09-23 18:37:26,2,10.93333333
2020-09-23 18:44:27,2,7.016666662
2020-09-23 18:44:27,2,0
2020-09-23 18:53:02,2,8.583333339
2020-09-23 18:53:23,2,0.349999998
2020-09-23 19:02:38,2,9.250000004
2020-09-23 19:12:30,2,9.866666658
2020-09-23 19:12:33,2,0.050000001
2020-09-23 19:25:51,2,13.30000001
2020-09-23 19:32:57,2,7.099999994
2020-09-23 19:49:34,2,16.61666666
2020-09-23 19:56:11,2,6.616666673
2020-09-23 19:56:35,2,0.399999999
2020-09-23 20:16:21,2,19.76666667
2020-09-23 20:19:46,2,3.416666669
2020-09-23 20:54:15,2,34.48333333
2020-09-23 21:11:45,2,17.5
2020-09-23 21:25:53,2,14.13333334
2020-09-23 21:47:08,2,21.24999999
2020-09-23 21:59:21,2,12.21666667
2020-09-23 22:00:22,2,1.016666663
2020-09-23 22:11:16,2,10.9
2020-09-23 23:15:25,2,64.15
2020-09-23 23:30:17,2,14.86666666
2020-09-24 04:06:10,3,275.8833333
2020-09-24 05:15:31,3,69.34999999
2020-09-24 05:33:08,3,17.61666667
2020-09-24 06:26:32,3,53.4
2020-09-24 06:56:20,3,29.8
2020-09-24 07:00:01,3,3.683333335
2020-09-24 07:03:37,3,3.600000003
2020-09-24 07:10:04,3,6.449999999
2020-09-24 07:15:24,3,5.333333333
2020-09-24 07:15:43,3,0.316666667
2020-09-24 07:19:07,3,3.399999999
2020-09-24 07:19:07,3,0
2020-09-24 07:33:16,3,14.15
2020-09-24 07:36:34,3,3.299999996
2020-09-24 08:26:14,3,49.66666667
2020-09-24 08:33:49,3,7.583333335
2020-09-24 10:12:13,3,98.4
2020-09-24 10:21:11,3,8.966666667
2020-09-24 10:29:44,3,8.549999997
2020-09-24 10:29:50,3,0.100000002
2020-09-24 11:40:43,3,70.88333333
2020-09-24 11:53:27,3,12.73333333
2020-09-24 12:05:46,3,12.31666666
2020-09-24 12:13:50,3,8.066666666
2020-09-24 12:55:34,3,41.73333333
2020-09-24 13:08:10,3,12.6
2020-09-24 13:22:41,3,14.51666667
2020-09-24 13:49:36,3,26.91666667
2020-09-24 13:58:01,3,8.416666664
2020-09-24 14:02:37,3,4.599999996
2020-09-24 14:21:29,3,18.86666667
2020-09-24 14:21:29,3,0
2020-09-24 14:27:40,3,6.183333333
2020-09-24 14:32:44,3,5.066666667
2020-09-24 14:53:25,3,20.68333334
2020-09-24 15:17:15,3,23.83333333
2020-09-24 15:17:51,3,0.600000004
2020-09-24 15:21:04,3,3.216666664
2020-09-24 15:24:59,3,3.916666671
2020-09-24 15:25:30,3,0.516666662
2020-09-24 15:37:54,3,12.4
2020-09-24 15:37:54,3,0
2020-09-24 15:53:49,3,15.91666667
2020-09-24 16:11:45,3,17.93333333
2020-09-24 16:12:26,3,0.683333336
2020-09-24 16:18:28,3,6.033333329
2020-09-24 16:21:23,3,2.916666667
2020-09-24 16:23:30,3,2.116666669
2020-09-24 16:28:11,3,4.683333338
2020-09-24 16:29:47,3,1.599999997
2020-09-24 16:42:40,3,12.88333333
2020-09-24 16:45:45,3,3.083333342
2020-09-24 16:55:07,3,9.366666666
2020-09-24 16:56:31,3,1.399999992
2020-09-24 17:00:59,3,4.466666674
2020-09-24 17:08:27,3,7.466666662
2020-09-24 17:09:45,3,1.3
2020-09-24 17:29:49,3,20.06666666
2020-09-24 17:36:44,3,6.91666667
2020-09-24 17:44:27,3,7.716666668
2020-09-24 17:58:51,3,14.4
2020-09-24 18:03:57,3,5.099999998
2020-09-24 18:06:32,3,2.58333333
2020-09-24 18:14:52,3,8.333333333
2020-09-24 18:28:54,3,14.03333333
2020-09-24 18:29:01,3,0.116666673
2020-09-24 18:37:58,3,8.949999997
2020-09-24 18:39:50,3,1.866666663
2020-09-24 18:53:58,3,14.13333334
2020-09-24 19:10:09,3,16.18333333
2020-09-24 19:10:28,3,0.316666667
2020-09-24 19:26:20,3,15.86666667
2020-09-24 19:57:04,3,30.73333333
2020-09-24 20:00:52,3,3.799999998
2020-09-24 20:15:55,3,15.05000001
2020-09-24 20:25:47,3,9.866666658
2020-09-24 20:53:00,3,27.21666667
2020-09-24 21:13:35,3,20.58333334
2020-09-24 21:19:34,3,5.983333328
2020-09-24 21:22:13,3,2.650000001
2020-09-24 21:22:40,3,0.45
2020-09-24 21:29:12,3,6.533333341
2020-09-24 22:22:49,3,53.61666666
2020-09-24 22:51:10,3,28.35000001
2020-09-24 22:55:51,3,4.683333328
2020-09-24 23:20:01,3,24.16666667
2020-09-24 23:57:37,3,37.6
2020-09-25 00:10:42,4,13.08333333
2020-09-25 00:10:42,4,0
2020-09-25 00:16:47,4,6.083333341
